year,round,from_country_id,from_country,to_country_id,to_country,total_points,tele_points,jury_points,place_final,identifier
2022,semi-final-1,hr,Croatia,gr,Greece,8,0,8,NA,2022_semi-final-1_gr
2022,semi-final-1,hr,Croatia,pt,Portugal,13,1,12,NA,2022_semi-final-1_pt
2022,semi-final-1,hr,Croatia,am,Armenia,6,5,1,NA,2022_semi-final-1_am
2022,semi-final-1,hr,Croatia,no,Norway,7,7,0,NA,2022_semi-final-1_no
2022,semi-final-1,hr,Croatia,lt,Lithuania,16,6,10,NA,2022_semi-final-1_lt
2022,semi-final-1,hr,Croatia,md,Moldova,10,10,0,NA,2022_semi-final-1_md
2022,semi-final-1,hr,Croatia,ch,Switzerland,6,0,6,NA,2022_semi-final-1_ch
2022,semi-final-1,hr,Croatia,is,Iceland,4,0,4,NA,2022_semi-final-1_is
2022,semi-final-1,hr,Croatia,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,hr,Croatia,al,Albania,2,2,0,NA,2022_semi-final-1_al
2022,semi-final-1,hr,Croatia,dk,Denmark,3,0,3,NA,2022_semi-final-1_dk
2022,semi-final-1,hr,Croatia,lv,Latvia,0,0,0,NA,2022_semi-final-1_lv
2022,semi-final-1,hr,Croatia,at,Austria,4,4,0,NA,2022_semi-final-1_at
2022,semi-final-1,hr,Croatia,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,hr,Croatia,si,Slovenia,13,8,5,NA,2022_semi-final-1_si
2022,semi-final-1,dk,Denmark,ua,Ukraine,19,12,7,NA,2022_semi-final-1_ua
2022,semi-final-1,dk,Denmark,nl,Netherlands,16,4,12,NA,2022_semi-final-1_nl
2022,semi-final-1,dk,Denmark,gr,Greece,10,0,10,NA,2022_semi-final-1_gr
2022,semi-final-1,dk,Denmark,pt,Portugal,11,3,8,NA,2022_semi-final-1_pt
2022,semi-final-1,dk,Denmark,am,Armenia,7,5,2,NA,2022_semi-final-1_am
2022,semi-final-1,dk,Denmark,no,Norway,13,10,3,NA,2022_semi-final-1_no
2022,semi-final-1,dk,Denmark,lt,Lithuania,13,8,5,NA,2022_semi-final-1_lt
2022,semi-final-1,dk,Denmark,md,Moldova,6,6,0,NA,2022_semi-final-1_md
2022,semi-final-1,dk,Denmark,ch,Switzerland,7,1,6,NA,2022_semi-final-1_ch
2022,semi-final-1,dk,Denmark,is,Iceland,11,7,4,NA,2022_semi-final-1_is
2022,semi-final-1,dk,Denmark,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,dk,Denmark,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,dk,Denmark,dk,Denmark,0,0,0,NA,2022_semi-final-1_dk
2022,semi-final-1,dk,Denmark,lv,Latvia,1,0,1,NA,2022_semi-final-1_lv
2022,semi-final-1,dk,Denmark,at,Austria,2,2,0,NA,2022_semi-final-1_at
2022,semi-final-1,dk,Denmark,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,dk,Denmark,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,fr,France,ua,Ukraine,20,10,10,NA,2022_semi-final-1_ua
2022,semi-final-1,fr,France,nl,Netherlands,12,4,8,NA,2022_semi-final-1_nl
2022,semi-final-1,fr,France,gr,Greece,13,1,12,NA,2022_semi-final-1_gr
2022,semi-final-1,fr,France,pt,Portugal,14,8,6,NA,2022_semi-final-1_pt
2022,semi-final-1,fr,France,am,Armenia,19,12,7,NA,2022_semi-final-1_am
2022,semi-final-1,fr,France,no,Norway,5,2,3,NA,2022_semi-final-1_no
2022,semi-final-1,fr,France,lt,Lithuania,8,6,2,NA,2022_semi-final-1_lt
2022,semi-final-1,fr,France,md,Moldova,7,7,0,NA,2022_semi-final-1_md
2022,semi-final-1,fr,France,ch,Switzerland,5,0,5,NA,2022_semi-final-1_ch
2022,semi-final-1,fr,France,is,Iceland,7,3,4,NA,2022_semi-final-1_is
2022,semi-final-1,fr,France,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,fr,France,al,Albania,5,5,0,NA,2022_semi-final-1_al
2022,semi-final-1,fr,France,dk,Denmark,0,0,0,NA,2022_semi-final-1_dk
2022,semi-final-1,fr,France,lv,Latvia,0,0,0,NA,2022_semi-final-1_lv
2022,semi-final-1,fr,France,at,Austria,1,0,1,NA,2022_semi-final-1_at
2022,semi-final-1,fr,France,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,fr,France,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,gr,Greece,ua,Ukraine,13,10,3,NA,2022_semi-final-1_ua
2022,semi-final-1,gr,Greece,nl,Netherlands,10,4,6,NA,2022_semi-final-1_nl
2022,semi-final-1,gr,Greece,gr,Greece,0,0,0,NA,2022_semi-final-1_gr
2022,semi-final-1,gr,Greece,pt,Portugal,8,3,5,NA,2022_semi-final-1_pt
2022,semi-final-1,gr,Greece,am,Armenia,8,8,0,NA,2022_semi-final-1_am
2022,semi-final-1,gr,Greece,no,Norway,8,7,1,NA,2022_semi-final-1_no
2022,semi-final-1,gr,Greece,lt,Lithuania,5,5,0,NA,2022_semi-final-1_lt
2022,semi-final-1,gr,Greece,md,Moldova,13,6,7,NA,2022_semi-final-1_md
2022,semi-final-1,gr,Greece,ch,Switzerland,0,0,0,NA,2022_semi-final-1_ch
2022,semi-final-1,gr,Greece,is,Iceland,0,0,0,NA,2022_semi-final-1_is
2022,semi-final-1,gr,Greece,hr,Croatia,8,0,8,NA,2022_semi-final-1_hr
2022,semi-final-1,gr,Greece,al,Albania,24,12,12,NA,2022_semi-final-1_al
2022,semi-final-1,gr,Greece,dk,Denmark,0,0,0,NA,2022_semi-final-1_dk
2022,semi-final-1,gr,Greece,lv,Latvia,4,0,4,NA,2022_semi-final-1_lv
2022,semi-final-1,gr,Greece,at,Austria,4,2,2,NA,2022_semi-final-1_at
2022,semi-final-1,gr,Greece,bg,Bulgaria,11,1,10,NA,2022_semi-final-1_bg
2022,semi-final-1,gr,Greece,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,is,Iceland,ua,Ukraine,22,12,10,NA,2022_semi-final-1_ua
2022,semi-final-1,is,Iceland,nl,Netherlands,15,8,7,NA,2022_semi-final-1_nl
2022,semi-final-1,is,Iceland,gr,Greece,2,0,2,NA,2022_semi-final-1_gr
2022,semi-final-1,is,Iceland,pt,Portugal,8,2,6,NA,2022_semi-final-1_pt
2022,semi-final-1,is,Iceland,am,Armenia,6,3,3,NA,2022_semi-final-1_am
2022,semi-final-1,is,Iceland,no,Norway,22,10,12,NA,2022_semi-final-1_no
2022,semi-final-1,is,Iceland,lt,Lithuania,13,5,8,NA,2022_semi-final-1_lt
2022,semi-final-1,is,Iceland,md,Moldova,7,7,0,NA,2022_semi-final-1_md
2022,semi-final-1,is,Iceland,ch,Switzerland,6,1,5,NA,2022_semi-final-1_ch
2022,semi-final-1,is,Iceland,is,Iceland,0,0,0,NA,2022_semi-final-1_is
2022,semi-final-1,is,Iceland,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,is,Iceland,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,is,Iceland,dk,Denmark,7,6,1,NA,2022_semi-final-1_dk
2022,semi-final-1,is,Iceland,lv,Latvia,4,0,4,NA,2022_semi-final-1_lv
2022,semi-final-1,is,Iceland,at,Austria,4,4,0,NA,2022_semi-final-1_at
2022,semi-final-1,is,Iceland,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,is,Iceland,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,it,Italy,ua,Ukraine,19,12,7,NA,2022_semi-final-1_ua
2022,semi-final-1,it,Italy,nl,Netherlands,14,4,10,NA,2022_semi-final-1_nl
2022,semi-final-1,it,Italy,gr,Greece,15,3,12,NA,2022_semi-final-1_gr
2022,semi-final-1,it,Italy,pt,Portugal,6,6,0,NA,2022_semi-final-1_pt
2022,semi-final-1,it,Italy,am,Armenia,15,7,8,NA,2022_semi-final-1_am
2022,semi-final-1,it,Italy,no,Norway,5,5,0,NA,2022_semi-final-1_no
2022,semi-final-1,it,Italy,lt,Lithuania,3,1,2,NA,2022_semi-final-1_lt
2022,semi-final-1,it,Italy,md,Moldova,15,10,5,NA,2022_semi-final-1_md
2022,semi-final-1,it,Italy,ch,Switzerland,6,0,6,NA,2022_semi-final-1_ch
2022,semi-final-1,it,Italy,is,Iceland,0,0,0,NA,2022_semi-final-1_is
2022,semi-final-1,it,Italy,hr,Croatia,4,0,4,NA,2022_semi-final-1_hr
2022,semi-final-1,it,Italy,al,Albania,8,8,0,NA,2022_semi-final-1_al
2022,semi-final-1,it,Italy,dk,Denmark,0,0,0,NA,2022_semi-final-1_dk
2022,semi-final-1,it,Italy,lv,Latvia,1,0,1,NA,2022_semi-final-1_lv
2022,semi-final-1,it,Italy,at,Austria,5,2,3,NA,2022_semi-final-1_at
2022,semi-final-1,it,Italy,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,it,Italy,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,lv,Latvia,ua,Ukraine,24,12,12,NA,2022_semi-final-1_ua
2022,semi-final-1,lv,Latvia,nl,Netherlands,6,3,3,NA,2022_semi-final-1_nl
2022,semi-final-1,lv,Latvia,gr,Greece,10,0,10,NA,2022_semi-final-1_gr
2022,semi-final-1,lv,Latvia,pt,Portugal,11,6,5,NA,2022_semi-final-1_pt
2022,semi-final-1,lv,Latvia,am,Armenia,6,4,2,NA,2022_semi-final-1_am
2022,semi-final-1,lv,Latvia,no,Norway,14,7,7,NA,2022_semi-final-1_no
2022,semi-final-1,lv,Latvia,lt,Lithuania,11,10,1,NA,2022_semi-final-1_lt
2022,semi-final-1,lv,Latvia,md,Moldova,8,8,0,NA,2022_semi-final-1_md
2022,semi-final-1,lv,Latvia,ch,Switzerland,4,0,4,NA,2022_semi-final-1_ch
2022,semi-final-1,lv,Latvia,is,Iceland,13,5,8,NA,2022_semi-final-1_is
2022,semi-final-1,lv,Latvia,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,lv,Latvia,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,lv,Latvia,dk,Denmark,8,2,6,NA,2022_semi-final-1_dk
2022,semi-final-1,lv,Latvia,lv,Latvia,0,0,0,NA,2022_semi-final-1_lv
2022,semi-final-1,lv,Latvia,at,Austria,1,1,0,NA,2022_semi-final-1_at
2022,semi-final-1,lv,Latvia,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,lv,Latvia,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,lt,Lithuania,ua,Ukraine,24,12,12,NA,2022_semi-final-1_ua
2022,semi-final-1,lt,Lithuania,nl,Netherlands,14,6,8,NA,2022_semi-final-1_nl
2022,semi-final-1,lt,Lithuania,gr,Greece,6,0,6,NA,2022_semi-final-1_gr
2022,semi-final-1,lt,Lithuania,pt,Portugal,15,8,7,NA,2022_semi-final-1_pt
2022,semi-final-1,lt,Lithuania,am,Armenia,4,4,0,NA,2022_semi-final-1_am
2022,semi-final-1,lt,Lithuania,no,Norway,8,5,3,NA,2022_semi-final-1_no
2022,semi-final-1,lt,Lithuania,lt,Lithuania,0,0,0,NA,2022_semi-final-1_lt
2022,semi-final-1,lt,Lithuania,md,Moldova,8,7,1,NA,2022_semi-final-1_md
2022,semi-final-1,lt,Lithuania,ch,Switzerland,13,3,10,NA,2022_semi-final-1_ch
2022,semi-final-1,lt,Lithuania,is,Iceland,6,2,4,NA,2022_semi-final-1_is
2022,semi-final-1,lt,Lithuania,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,lt,Lithuania,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,lt,Lithuania,dk,Denmark,6,1,5,NA,2022_semi-final-1_dk
2022,semi-final-1,lt,Lithuania,lv,Latvia,12,10,2,NA,2022_semi-final-1_lv
2022,semi-final-1,lt,Lithuania,at,Austria,0,0,0,NA,2022_semi-final-1_at
2022,semi-final-1,lt,Lithuania,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,lt,Lithuania,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,md,Moldova,ua,Ukraine,24,12,12,NA,2022_semi-final-1_ua
2022,semi-final-1,md,Moldova,nl,Netherlands,10,8,2,NA,2022_semi-final-1_nl
2022,semi-final-1,md,Moldova,gr,Greece,9,1,8,NA,2022_semi-final-1_gr
2022,semi-final-1,md,Moldova,pt,Portugal,9,4,5,NA,2022_semi-final-1_pt
2022,semi-final-1,md,Moldova,am,Armenia,13,7,6,NA,2022_semi-final-1_am
2022,semi-final-1,md,Moldova,no,Norway,17,10,7,NA,2022_semi-final-1_no
2022,semi-final-1,md,Moldova,lt,Lithuania,6,6,0,NA,2022_semi-final-1_lt
2022,semi-final-1,md,Moldova,md,Moldova,0,0,0,NA,2022_semi-final-1_md
2022,semi-final-1,md,Moldova,ch,Switzerland,10,0,10,NA,2022_semi-final-1_ch
2022,semi-final-1,md,Moldova,is,Iceland,3,0,3,NA,2022_semi-final-1_is
2022,semi-final-1,md,Moldova,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,md,Moldova,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,md,Moldova,dk,Denmark,3,3,0,NA,2022_semi-final-1_dk
2022,semi-final-1,md,Moldova,lv,Latvia,4,0,4,NA,2022_semi-final-1_lv
2022,semi-final-1,md,Moldova,at,Austria,2,2,0,NA,2022_semi-final-1_at
2022,semi-final-1,md,Moldova,bg,Bulgaria,5,5,0,NA,2022_semi-final-1_bg
2022,semi-final-1,md,Moldova,si,Slovenia,1,0,1,NA,2022_semi-final-1_si
2022,semi-final-1,nl,Netherlands,ua,Ukraine,20,12,8,NA,2022_semi-final-1_ua
2022,semi-final-1,nl,Netherlands,nl,Netherlands,0,0,0,NA,2022_semi-final-1_nl
2022,semi-final-1,nl,Netherlands,gr,Greece,15,3,12,NA,2022_semi-final-1_gr
2022,semi-final-1,nl,Netherlands,pt,Portugal,16,6,10,NA,2022_semi-final-1_pt
2022,semi-final-1,nl,Netherlands,am,Armenia,12,8,4,NA,2022_semi-final-1_am
2022,semi-final-1,nl,Netherlands,no,Norway,13,7,6,NA,2022_semi-final-1_no
2022,semi-final-1,nl,Netherlands,lt,Lithuania,7,5,2,NA,2022_semi-final-1_lt
2022,semi-final-1,nl,Netherlands,md,Moldova,10,10,0,NA,2022_semi-final-1_md
2022,semi-final-1,nl,Netherlands,ch,Switzerland,9,2,7,NA,2022_semi-final-1_ch
2022,semi-final-1,nl,Netherlands,is,Iceland,9,4,5,NA,2022_semi-final-1_is
2022,semi-final-1,nl,Netherlands,hr,Croatia,3,0,3,NA,2022_semi-final-1_hr
2022,semi-final-1,nl,Netherlands,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,nl,Netherlands,dk,Denmark,0,0,0,NA,2022_semi-final-1_dk
2022,semi-final-1,nl,Netherlands,lv,Latvia,1,1,0,NA,2022_semi-final-1_lv
2022,semi-final-1,nl,Netherlands,at,Austria,0,0,0,NA,2022_semi-final-1_at
2022,semi-final-1,nl,Netherlands,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,nl,Netherlands,si,Slovenia,1,0,1,NA,2022_semi-final-1_si
2022,semi-final-1,no,Norway,ua,Ukraine,16,10,6,NA,2022_semi-final-1_ua
2022,semi-final-1,no,Norway,nl,Netherlands,9,1,8,NA,2022_semi-final-1_nl
2022,semi-final-1,no,Norway,gr,Greece,24,12,12,NA,2022_semi-final-1_gr
2022,semi-final-1,no,Norway,pt,Portugal,12,2,10,NA,2022_semi-final-1_pt
2022,semi-final-1,no,Norway,am,Armenia,12,5,7,NA,2022_semi-final-1_am
2022,semi-final-1,no,Norway,no,Norway,0,0,0,NA,2022_semi-final-1_no
2022,semi-final-1,no,Norway,lt,Lithuania,13,8,5,NA,2022_semi-final-1_lt
2022,semi-final-1,no,Norway,md,Moldova,7,6,1,NA,2022_semi-final-1_md
2022,semi-final-1,no,Norway,ch,Switzerland,4,0,4,NA,2022_semi-final-1_ch
2022,semi-final-1,no,Norway,is,Iceland,9,7,2,NA,2022_semi-final-1_is
2022,semi-final-1,no,Norway,hr,Croatia,0,0,0,NA,2022_semi-final-1_hr
2022,semi-final-1,no,Norway,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,no,Norway,dk,Denmark,7,4,3,NA,2022_semi-final-1_dk
2022,semi-final-1,no,Norway,lv,Latvia,0,0,0,NA,2022_semi-final-1_lv
2022,semi-final-1,no,Norway,at,Austria,3,3,0,NA,2022_semi-final-1_at
2022,semi-final-1,no,Norway,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,no,Norway,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,pt,Portugal,ua,Ukraine,19,12,7,NA,2022_semi-final-1_ua
2022,semi-final-1,pt,Portugal,nl,Netherlands,16,8,8,NA,2022_semi-final-1_nl
2022,semi-final-1,pt,Portugal,gr,Greece,9,4,5,NA,2022_semi-final-1_gr
2022,semi-final-1,pt,Portugal,pt,Portugal,0,0,0,NA,2022_semi-final-1_pt
2022,semi-final-1,pt,Portugal,am,Armenia,8,5,3,NA,2022_semi-final-1_am
2022,semi-final-1,pt,Portugal,no,Norway,9,7,2,NA,2022_semi-final-1_no
2022,semi-final-1,pt,Portugal,lt,Lithuania,12,6,6,NA,2022_semi-final-1_lt
2022,semi-final-1,pt,Portugal,md,Moldova,11,10,1,NA,2022_semi-final-1_md
2022,semi-final-1,pt,Portugal,ch,Switzerland,4,0,4,NA,2022_semi-final-1_ch
2022,semi-final-1,pt,Portugal,is,Iceland,12,2,10,NA,2022_semi-final-1_is
2022,semi-final-1,pt,Portugal,hr,Croatia,1,1,0,NA,2022_semi-final-1_hr
2022,semi-final-1,pt,Portugal,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,pt,Portugal,dk,Denmark,3,3,0,NA,2022_semi-final-1_dk
2022,semi-final-1,pt,Portugal,lv,Latvia,12,0,12,NA,2022_semi-final-1_lv
2022,semi-final-1,pt,Portugal,at,Austria,0,0,0,NA,2022_semi-final-1_at
2022,semi-final-1,pt,Portugal,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,pt,Portugal,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,si,Slovenia,ua,Ukraine,17,10,7,NA,2022_semi-final-1_ua
2022,semi-final-1,si,Slovenia,nl,Netherlands,13,3,10,NA,2022_semi-final-1_nl
2022,semi-final-1,si,Slovenia,gr,Greece,13,8,5,NA,2022_semi-final-1_gr
2022,semi-final-1,si,Slovenia,pt,Portugal,8,2,6,NA,2022_semi-final-1_pt
2022,semi-final-1,si,Slovenia,am,Armenia,1,0,1,NA,2022_semi-final-1_am
2022,semi-final-1,si,Slovenia,no,Norway,6,4,2,NA,2022_semi-final-1_no
2022,semi-final-1,si,Slovenia,lt,Lithuania,17,5,12,NA,2022_semi-final-1_lt
2022,semi-final-1,si,Slovenia,md,Moldova,7,7,0,NA,2022_semi-final-1_md
2022,semi-final-1,si,Slovenia,ch,Switzerland,4,0,4,NA,2022_semi-final-1_ch
2022,semi-final-1,si,Slovenia,is,Iceland,0,0,0,NA,2022_semi-final-1_is
2022,semi-final-1,si,Slovenia,hr,Croatia,20,12,8,NA,2022_semi-final-1_hr
2022,semi-final-1,si,Slovenia,al,Albania,6,6,0,NA,2022_semi-final-1_al
2022,semi-final-1,si,Slovenia,dk,Denmark,1,1,0,NA,2022_semi-final-1_dk
2022,semi-final-1,si,Slovenia,lv,Latvia,3,0,3,NA,2022_semi-final-1_lv
2022,semi-final-1,si,Slovenia,at,Austria,0,0,0,NA,2022_semi-final-1_at
2022,semi-final-1,si,Slovenia,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,si,Slovenia,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,ch,Switzerland,ua,Ukraine,18,10,8,NA,2022_semi-final-1_ua
2022,semi-final-1,ch,Switzerland,nl,Netherlands,14,2,12,NA,2022_semi-final-1_nl
2022,semi-final-1,ch,Switzerland,gr,Greece,10,0,10,NA,2022_semi-final-1_gr
2022,semi-final-1,ch,Switzerland,pt,Portugal,16,12,4,NA,2022_semi-final-1_pt
2022,semi-final-1,ch,Switzerland,am,Armenia,6,5,1,NA,2022_semi-final-1_am
2022,semi-final-1,ch,Switzerland,no,Norway,7,0,7,NA,2022_semi-final-1_no
2022,semi-final-1,ch,Switzerland,lt,Lithuania,6,3,3,NA,2022_semi-final-1_lt
2022,semi-final-1,ch,Switzerland,md,Moldova,7,7,0,NA,2022_semi-final-1_md
2022,semi-final-1,ch,Switzerland,ch,Switzerland,0,0,0,NA,2022_semi-final-1_ch
2022,semi-final-1,ch,Switzerland,is,Iceland,7,1,6,NA,2022_semi-final-1_is
2022,semi-final-1,ch,Switzerland,hr,Croatia,6,6,0,NA,2022_semi-final-1_hr
2022,semi-final-1,ch,Switzerland,al,Albania,8,8,0,NA,2022_semi-final-1_al
2022,semi-final-1,ch,Switzerland,dk,Denmark,5,0,5,NA,2022_semi-final-1_dk
2022,semi-final-1,ch,Switzerland,lv,Latvia,2,0,2,NA,2022_semi-final-1_lv
2022,semi-final-1,ch,Switzerland,at,Austria,4,4,0,NA,2022_semi-final-1_at
2022,semi-final-1,ch,Switzerland,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,ch,Switzerland,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-1,ua,Ukraine,ua,Ukraine,0,0,0,NA,2022_semi-final-1_ua
2022,semi-final-1,ua,Ukraine,nl,Netherlands,18,6,12,NA,2022_semi-final-1_nl
2022,semi-final-1,ua,Ukraine,gr,Greece,8,1,7,NA,2022_semi-final-1_gr
2022,semi-final-1,ua,Ukraine,pt,Portugal,12,4,8,NA,2022_semi-final-1_pt
2022,semi-final-1,ua,Ukraine,am,Armenia,12,2,10,NA,2022_semi-final-1_am
2022,semi-final-1,ua,Ukraine,no,Norway,8,7,1,NA,2022_semi-final-1_no
2022,semi-final-1,ua,Ukraine,lt,Lithuania,12,12,0,NA,2022_semi-final-1_lt
2022,semi-final-1,ua,Ukraine,md,Moldova,12,10,2,NA,2022_semi-final-1_md
2022,semi-final-1,ua,Ukraine,ch,Switzerland,6,0,6,NA,2022_semi-final-1_ch
2022,semi-final-1,ua,Ukraine,is,Iceland,12,8,4,NA,2022_semi-final-1_is
2022,semi-final-1,ua,Ukraine,hr,Croatia,3,0,3,NA,2022_semi-final-1_hr
2022,semi-final-1,ua,Ukraine,al,Albania,0,0,0,NA,2022_semi-final-1_al
2022,semi-final-1,ua,Ukraine,dk,Denmark,5,0,5,NA,2022_semi-final-1_dk
2022,semi-final-1,ua,Ukraine,lv,Latvia,5,5,0,NA,2022_semi-final-1_lv
2022,semi-final-1,ua,Ukraine,at,Austria,3,3,0,NA,2022_semi-final-1_at
2022,semi-final-1,ua,Ukraine,bg,Bulgaria,0,0,0,NA,2022_semi-final-1_bg
2022,semi-final-1,ua,Ukraine,si,Slovenia,0,0,0,NA,2022_semi-final-1_si
2022,semi-final-2,au,Australia,se,Sweden,22,10,12,NA,2022_semi-final-2_se
2022,semi-final-2,au,Australia,au,Australia,0,0,0,NA,2022_semi-final-2_au
2022,semi-final-2,au,Australia,rs,Serbia,16,12,4,NA,2022_semi-final-2_rs
2022,semi-final-2,au,Australia,cz,Czechia,9,7,2,NA,2022_semi-final-2_cz
2022,semi-final-2,au,Australia,ee,Estonia,8,3,5,NA,2022_semi-final-2_ee
2022,semi-final-2,au,Australia,pl,Poland,6,6,0,NA,2022_semi-final-2_pl
2022,semi-final-2,au,Australia,fi,Finland,2,2,0,NA,2022_semi-final-2_fi
2022,semi-final-2,au,Australia,be,Belgium,8,0,8,NA,2022_semi-final-2_be
2022,semi-final-2,au,Australia,ro,Romania,4,4,0,NA,2022_semi-final-2_ro
2022,semi-final-2,au,Australia,az,Azerbaijan,3,0,3,NA,2022_semi-final-2_az
2022,semi-final-2,au,Australia,mk,North Macedonia,7,0,7,NA,2022_semi-final-2_mk
2022,semi-final-2,au,Australia,cy,Cyprus,0,0,0,NA,2022_semi-final-2_cy
2022,semi-final-2,au,Australia,il,Israel,10,0,10,NA,2022_semi-final-2_il
2022,semi-final-2,au,Australia,sm,San Marino,5,5,0,NA,2022_semi-final-2_sm
2022,semi-final-2,au,Australia,ie,Ireland,14,8,6,NA,2022_semi-final-2_ie
2022,semi-final-2,au,Australia,mt,Malta,0,0,0,NA,2022_semi-final-2_mt
2022,semi-final-2,au,Australia,me,Montenegro,0,0,0,NA,2022_semi-final-2_me
2022,semi-final-2,au,Australia,ge,Georgia,2,1,1,NA,2022_semi-final-2_ge
2022,semi-final-2,az,Azerbaijan,se,Sweden,20,8,12,NA,2022_semi-final-2_se
2022,semi-final-2,az,Azerbaijan,au,Australia,17,7,10,NA,2022_semi-final-2_au
2022,semi-final-2,az,Azerbaijan,rs,Serbia,3,0,3,NA,2022_semi-final-2_rs
2022,semi-final-2,az,Azerbaijan,cz,Czechia,8,2,6,NA,2022_semi-final-2_cz
2022,semi-final-2,az,Azerbaijan,ee,Estonia,7,0,7,NA,2022_semi-final-2_ee
2022,semi-final-2,az,Azerbaijan,pl,Poland,9,1,8,NA,2022_semi-final-2_pl
2022,semi-final-2,az,Azerbaijan,fi,Finland,9,5,4,NA,2022_semi-final-2_fi
2022,semi-final-2,az,Azerbaijan,be,Belgium,9,4,5,NA,2022_semi-final-2_be
2022,semi-final-2,az,Azerbaijan,ro,Romania,6,6,0,NA,2022_semi-final-2_ro
2022,semi-final-2,az,Azerbaijan,az,Azerbaijan,0,0,0,NA,2022_semi-final-2_az
2022,semi-final-2,az,Azerbaijan,mk,North Macedonia,0,0,0,NA,2022_semi-final-2_mk
2022,semi-final-2,az,Azerbaijan,cy,Cyprus,12,12,0,NA,2022_semi-final-2_cy
2022,semi-final-2,az,Azerbaijan,il,Israel,11,10,1,NA,2022_semi-final-2_il
2022,semi-final-2,az,Azerbaijan,sm,San Marino,0,0,0,NA,2022_semi-final-2_sm
2022,semi-final-2,az,Azerbaijan,ie,Ireland,0,0,0,NA,2022_semi-final-2_ie
2022,semi-final-2,az,Azerbaijan,mt,Malta,5,3,2,NA,2022_semi-final-2_mt
2022,semi-final-2,az,Azerbaijan,me,Montenegro,0,0,0,NA,2022_semi-final-2_me
2022,semi-final-2,az,Azerbaijan,ge,Georgia,0,0,0,NA,2022_semi-final-2_ge
2022,semi-final-2,be,Belgium,se,Sweden,20,10,10,NA,2022_semi-final-2_se
2022,semi-final-2,be,Belgium,au,Australia,11,3,8,NA,2022_semi-final-2_au
2022,semi-final-2,be,Belgium,rs,Serbia,8,6,2,NA,2022_semi-final-2_rs
2022,semi-final-2,be,Belgium,cz,Czechia,9,5,4,NA,2022_semi-final-2_cz
2022,semi-final-2,be,Belgium,ee,Estonia,7,7,0,NA,2022_semi-final-2_ee
2022,semi-final-2,be,Belgium,pl,Poland,18,12,6,NA,2022_semi-final-2_pl
2022,semi-final-2,be,Belgium,fi,Finland,9,4,5,NA,2022_semi-final-2_fi
2022,semi-final-2,be,Belgium,be,Belgium,0,0,0,NA,2022_semi-final-2_be
